1,5069448000,0.323
1,5069496815,0.574
1,5069529819,0.326
0,5069580694,0.357
1,5069621190,0.359
1,5069681144,0.324
1,5069727478,0.589
1,5069765957,0.325
1,5069797902,0.322
1,5069829947,0.341
0,5069830028,0.479
0,5069900738,0.668
1,5069900738,0.695
1,5070002127,0.334
1,5070043811,0.332
1,5070079391,0.329
0,5070123623,0.351
1,5070175404,0.329
1,5070212181,0.358
1,5070244855,0.334
0,5070286045,0.447
1,5070334229,0.496
0,5070334245,0.488
1,5070414711,0.447
1,5070447679,0.453
0,5070447758,0.554
0,5070520249,0.407
1,5070557427,0.637
1,5070591891,0.325
1,5070635111,0.324
1,5070670881,0.495
0,5070716971,0.442
1,5070755224,0.407
0,5070814022,0.486
1,5070814055,0.553
0,5070916572,0.797
1,5071036656,0.331
1,5071098785,0.326
1,5071198966,0.329
1,5071262482,0.325
1,5071322422,0.616
1,5071357666,0.338
1,5071446542,0.338
1,5071490960,0.323
1,5071528695,0.422
1,5071568776,0.577
1,5071619735,0.324
0,5071659758,0.342
1,5071697095,0.741
1,5071728022,0.496
1,5071799773,0.338
1,5071833200,0.490
0,5071867607,0.539
0,5071929896,0.543
1,5071929945,0.616
1,5072001591,0.331
1,5072036987,0.325
0,5072083567,0.446
1,5072083617,0.498
1,5072162490,0.324
1,5072194129,0.324
1,5072240486,0.334
1,5072338834,0.325
1,5072375570,0.329
1,5072410478,0.437
0,5072446659,0.378
1,5072446660,0.396
1,5072521493,0.481
0,5072521541,0.525
1,5072624448,0.392
0,5072624527,0.621
0,5072703658,0.363
1,5072760547,0.506
0,5072760627,0.643
1,5072877752,0.322
1,5072908654,0.323
0,5072946435,0.383
1,5072946484,0.437
1,5073062801,0.329
1,5073118232,0.638
1,5073151416,0.541
0,5073207576,0.434
1,5073248722,0.542
1,5073282501,0.347
1,5073325445,0.334
1,5073356118,0.464
1,5073436646,0.805
0,5073477186,0.444
1,5073546836,0.325
0,5073578403,0.416
1,5073621099,0.322
1,5073657565,0.336
0,5073738625,0.444
1,5073799621,0.329
0,5073863404,0.754
1,5073900450,0.851
0,5073967050,0.477
0,5074011441,0.899
1,5074058849,0.334
0,5074109898,0.341
1,5074184669,0.324
1,5074232244,0.695
0,5074232276,0.723
0,5074347823,0.342
1,5074385001,0.899
1,5074415926,0.325
0,5074474981,0.336
1,5074512161,1.033
1,5074557648,0.324
1,5074617843,0.333
1,5074657695,0.326
1,5074688731,0.333
1,5074723649,0.326
0,5074761196,0.600
1,5074798254,0.815
0,5074832076,0.817
1,5074869804,0.322
1,5074903591,0.323
1,5074936978,0.331
1,5074972894,0.327
1,5075004855,0.683
1,5075037998,0.328
1,5075080160,0.330
1,5075111226,0.325
1,5075142541,0.895
1,5075175766,0.322
0,5075230185,0.326
1,5075230186,0.344
1,5075301775,0.324
1,5075332799,0.328
1,5075413312,0.380
1,5075448985,0.330
1,5075481036,0.327
1,5075523302,0.326
1,5075619969,0.327
1,5075650605,0.324
0,5075681670,0.446
1,5075718967,0.720
1,5075757356,0.733
1,5075820235,0.330
1,5075864336,0.323
1,5075903407,0.558
0,5075903440,0.577
1,5075976250,0.324
0,5076014610,0.466
1,5076014626,0.495
1,5076094340,0.650
1,5076125566,0.488
1,5076160159,0.409
0,5076160238,0.490
1,5076231429,0.330
0,5076274017,0.378
1,5076311175,0.788
0,5076343684,0.374
1,5076381021,0.552
1,5076411919,0.323
1,5076457434,0.330
1,5076489570,0.337
1,5076532444,0.326
1,5076566659,0.323
1,5076598343,0.329
1,5076634629,0.324
1,5076676773,0.324
1,5076708000,0.335
1,5076740633,0.337
1,5076784860,0.329
0,5076818194,0.629
1,5076857298,0.322
1,5076892249,0.327
1,5076927626,0.342
1,5076971051,0.326
1,5077009295,0.329
1,5077041439,0.324
1,5077078481,0.325
1,5077112824,0.324
1,5077143804,0.331
1,5077184275,0.326
1,5077215403,0.325
1,5077248035,0.853
1,5077281422,0.329
1,5077317735,0.324
1,5077349169,0.328
1,5077381509,0.496
1,5077412991,0.334
1,5077446226,0.329
1,5077483552,0.480
1,5077518265,0.325
1,5077553528,0.324
1,5077585259,0.338
1,5077616118,0.523
0,5077655974,0.405
1,5077693141,0.849
1,5077763677,0.333
1,5077808638,0.332
1,5077843957,0.329
1,5077887384,0.342
1,5077927098,0.323
0,5077963429,0.448
1,5078000618,0.562
1,5078037246,0.322
1,5078082164,0.330
1,5078114644,0.375
0,5078149473,0.830
1,5078198658,0.334
1,5078234276,0.568
0,5078234357,0.663
1,5078309466,0.335
1,5078379777,0.322
1,5078424116,0.326
1,5078473399,0.326
1,5078505210,0.332
1,5078539657,0.325
1,5078573416,0.328
1,5078605265,0.331
0,5078654134,0.595
1,5078654166,0.608
1,5078724715,0.329
1,5078758764,0.334
1,5078792375,0.328
1,5078835343,0.322
1,5078874156,0.326
1,5078920909,0.323
1,5078954967,0.325
1,5078986456,0.330
1,5079017416,0.326
1,5079054354,0.571
1,5079086236,0.332
1,5079117901,0.326
0,5079152146,0.544
1,5079189454,0.751
0,5079223648,0.559
0,5079271317,0.419
1,5079321081,0.329
1,5079356943,0.322
0,5079398548,0.537
0,5079490340,0.546
1,5079490374,0.617
1,5079586060,0.332
0,5079586076,0.356
1,5079682558,0.333
1,5079720839,0.329
1,5079778585,0.326
0,5079820788,0.494
1,5079858168,0.615
1,5079902182,0.817
1,5079934116,0.324
1,5080004780,0.324
1,5080056371,0.650
1,5080087892,0.329
1,5080136093,0.330
0,5080190766,0.642
1,5080233110,0.579
1,5080300232,0.326
1,5080336925,0.322
0,5080383026,0.361
1,5080426995,0.515
1,5080464635,0.324
1,5080501533,0.331
0,5080535745,0.356
0,5080592364,0.791
1,5080592348,0.813
1,5080703006,0.607
1,5080751228,0.322
1,5080836774,0.326
1,5080870530,0.488
0,5080870562,0.504
1,5080980423,0.337
0,5080980502,0.744
1,5081068516,0.371
0,5081100309,0.477
1,5081100342,0.518
0,5081188916,0.431
1,5081188965,0.492
1,5081271515,0.326
0,5081302765,0.355
1,5081302797,0.391
1,5081396033,0.453
1,5081430326,0.328
1,5081482337,0.331
1,5081535642,0.323
1,5081583823,0.336
1,5081623761,0.326
1,5081673612,0.681
1,5081706126,0.532
1,5081752847,0.812
1,5081868323,0.681
0,5081868386,0.764
1,5081956227,0.603
0,5081998516,0.447
1,5081998581,0.558
1,5082072150,0.325
1,5082141371,0.369
1,5082179087,0.580
1,5082222307,0.326
1,5082261763,0.330
1,5082293571,0.326
1,5082325547,0.325
1,5082360671,0.327
0,5082403498,0.473
1,5082458849,0.326
0,5082495120,0.440
0,5082532744,0.411
1,5082532793,0.471
1,5082608486,0.470
0,5082608485,0.494
1,5082685972,0.328
1,5082738610,0.603
1,5082776388,0.323
1,5082810102,0.331
1,5082857790,0.329
1,5082899165,0.770
1,5082953557,0.360
0,5082953572,0.368
1,5083056016,0.858
1,5083100502,0.558
1,5083177923,0.325
1,5083210988,0.322
1,5083243020,0.404
1,5083280426,0.449
1,5083311111,0.325
1,5083371477,0.487
0,5083371556,0.907
1,5083458643,0.322
1,5083540473,0.812
0,5083588263,0.629
0,5083640918,0.459
1,5083640919,0.471
1,5083717922,0.390
0,5083718001,0.842
1,5083808592,0.501
0,5083808640,0.552
1,5083885340,0.331
0,5083918432,0.507
0,5083955876,0.450
1,5083993041,0.653
1,5084043521,0.330
0,5084077643,0.621
1,5084134452,0.654
1,5084180819,0.329
1,5084212059,0.326
0,5084245193,0.650
1,5084286204,0.436
1,5084345162,0.327
1,5084457977,0.327
0,5084494247,0.539
1,5084534801,0.802
1,5084578705,0.330
1,5084616953,0.522
1,5084667428,0.330
1,5084702859,0.322
1,5084735523,0.322
1,5084768082,0.330
1,5084807034,0.326
1,5084839545,0.323
0,5084876946,0.761
1,5084876946,0.780
1,5084967855,0.326
1,5085007495,0.338
1,5085040508,0.328
1,5085076766,0.322
1,5085111797,0.619
1,5085144967,0.326
1,5085179642,0.325
1,5085221754,0.326
1,5085259804,0.330
1,5085294981,0.329
0,5085328595,0.479
1,5085328595,0.487
1,5085412332,0.330
1,5085456485,0.323
1,5085496955,0.324
0,5085542866,0.550
1,5085600348,0.336
1,5085634088,0.322
1,5085666592,0.676
1,5085699646,0.330
1,5085736096,0.326
0,5085777967,0.496
1,5085815166,0.334
1,5085876837,0.331
1,5085909555,0.338
1,5085945524,0.324
1,5086006768,0.327
1,5086040779,0.324
1,5086081044,0.335
1,5086126558,0.324
1,5086180110,0.326
1,5086217137,0.384
1,5086286276,0.330
1,5086348884,0.594
0,5086348965,0.687
0,5086430378,0.383
1,5086467752,0.459
0,5086505546,0.546
1,5086505580,0.589
1,5086604939,0.330
1,5086638015,0.326
1,5086692457,0.324
1,5086723513,0.326
1,5086760445,0.325
0,5086793139,0.753
1,5086793156,0.758
1,5086870817,0.908
1,5086905897,0.437
1,5086940359,0.625
1,5086990298,0.323
0,5087028605,0.374
1,5087066073,0.628
0,5087096980,0.620
1,5087097046,0.720
0,5087171488,0.463
1,5087208663,0.645
1,5087241460,0.724
0,5087241525,0.826
0,5087312291,0.379
1,5087312340,0.420
1,5087410051,0.327
1,5087444693,0.322
1,5087486538,0.325
1,5087523476,0.489
1,5087557774,0.325
1,5087593866,0.334
0,5087650166,0.404
1,5087700094,0.327
0,5087742625,0.454
1,5087785069,0.322
1,5087838034,0.330
1,5087886453,0.332
1,5087972257,0.338
0,5088012125,0.367
1,5088049477,0.495
1,5088089036,0.323
0,5088089101,1.002
1,5088163647,0.326
1,5088202163,0.326
1,5088254433,0.363
0,5088254513,0.624
0,5088327434,0.358
1,5088377818,0.478
1,5088416080,0.601
0,5088416161,1.145
1,5088494758,0.626
1,5088540376,0.534
0,5088540440,0.623
1,5088612787,0.323
1,5088689118,0.712
1,5088728094,0.322
1,5088783159,0.325
0,5088822962,0.633
1,5088822978,0.659
1,5088894171,0.328
1,5088955856,0.326
1,5088994864,0.736
1,5089042161,0.338
1,5089099761,0.328
1,5089148635,0.326
1,5089197809,0.538
1,5089243280,0.335
1,5089292706,0.342
1,5089330635,0.323
1,5089373834,0.525
1,5089413525,0.386
1,5089444353,0.327
1,5089487179,0.470
0,5089487258,0.612
1,5089558410,0.322
0,5089641829,0.690
1,5089641845,0.744
1,5089769577,0.340
0,5089803683,0.361
1,5089865142,0.326
1,5089902191,0.664
1,5089933696,0.326
1,5089990609,0.323
1,5090022474,0.397
1,5090086355,0.323
0,5090127336,0.620
1,5090205753,0.330
0,5090248515,0.376
1,5090285892,0.915
1,5090317557,0.322
1,5090394542,0.405
1,5090466775,0.323
1,5090505196,0.324
0,5090547354,0.511
1,5090584733,0.634
1,5090638068,0.326
1,5090669852,0.324
1,5090716186,0.456
0,5090716202,0.475
1,5090829743,0.330
1,5090956401,0.324
1,5091004472,0.331
1,5091073130,0.328
1,5091118434,0.328
1,5091160871,0.463
0,5091192145,0.658
1,5091192146,0.689
1,5091263010,0.331
1,5091307374,0.322
1,5091347516,0.324
1,5091383910,0.326
1,5091488501,0.322
1,5091521766,0.325
1,5091554921,0.327
1,5091603477,0.323
1,5091652892,0.327
1,5091714184,0.371
1,5091747744,0.538
1,5091780676,0.323
1,5091831671,0.330
1,5091918940,0.330
1,5091959277,0.453
1,5092005607,0.716
1,5092063635,0.589
0,5092063698,0.696
1,5092164249,0.334
1,5092203240,0.324
0,5092240514,0.355
1,5092277563,0.653
1,5092310909,0.554
0,5092310957,0.606
1,5092381151,0.322
1,5092467853,0.331
0,5092530230,0.489
1,5092567427,0.639
1,5092624129,0.331
1,5092663186,0.828
0,5092703668,0.380
1,5092744196,0.606
1,5092781218,0.323
1,5092819292,0.508
1,5092867326,0.333
1,5092899472,0.331
0,5092954840,0.456
1,5092991977,0.633
1,5093039454,0.618
1,5093099911,0.349
0,5093131333,0.333
1,5093168501,0.870
1,5093212143,0.327
1,5093248640,0.323
1,5093279661,0.336
1,5093344224,0.323
1,5093377299,0.325
1,5093421436,0.326
1,5093477380,0.679
0,5093477413,0.731
1,5093557629,0.326
1,5093599518,0.326
1,5093640999,0.332
0,5093676050,0.675
0,5093718676,0.395
1,5093759157,0.329
1,5093789910,0.326
1,5093833278,0.326
1,5093864462,0.329
1,5093900403,0.324
1,5093932151,0.341
1,5093963737,0.323
1,5094004761,0.421
0,5094043586,0.538
1,5094080736,0.688
1,5094125256,0.330
1,5094165579,0.328
1,5094199134,0.325
1,5094235819,0.327
1,5094316714,0.324
1,5094349051,0.349
1,5094399046,0.328
1,5094432732,0.326
1,5094466378,0.545
0,5094466443,0.809
1,5094541475,0.322
0,5094583121,0.358
1,5094648841,0.322
1,5094693424,0.332
0,5094727290,0.567
1,5094776598,0.325
1,5094817221,0.336
1,5094852247,0.325
1,5094889772,0.324
1,5094921309,0.493
1,5094953262,0.745
1,5095002291,0.327
1,5095034245,0.325
1,5095065648,0.326
1,5095100834,0.442
0,5095100914,0.921
1,5095176137,0.325
1,5095215264,0.322
1,5095247898,0.645
1,5095296662,0.322
1,5095344817,0.332
1,5095376465,0.330
1,5095408692,0.332
1,5095452621,0.325
1,5095487360,0.327
1,5095522393,0.325
1,5095553347,0.332
1,5095588453,0.322
1,5095621608,0.323
1,5095652568,0.325
1,5095684606,0.323
1,5095723370,0.325
1,5095783900,0.326
1,5095814768,0.322
1,5095846926,0.327
0,5095893100,0.494
1,5095893133,0.566
1,5095982589,0.329
1,5096013948,0.355
1,5096049229,0.538
1,5096098028,0.330
0,5096136501,0.699
0,5096188159,0.473
1,5096262017,0.326
1,5096295029,0.324
0,5096332759,0.407
1,5096332825,0.487
1,5096423877,0.326
1,5096478042,0.322
1,5096522734,0.325
1,5096567628,0.330
1,5096618965,0.395
1,5096666577,0.325
1,5096713449,0.716
1,5096750823,0.326
1,5096794343,0.609
1,5096836761,0.323
1,5096874360,0.330
1,5096927905,0.324
1,5096964618,0.323
1,5096999818,0.332
1,5097031875,0.331
0,5097065416,0.642
1,5097121502,0.752
1,5097202386,0.328
1,5097242061,0.323
1,5097279597,0.325
1,5097333880,0.322
1,5097366322,0.324
0,5097410811,0.579
0,5097453045,0.657
1,5097516631,0.326
1,5097550987,0.322
1,5097605011,0.334
1,5097637421,0.496
1,5097669176,0.472
0,5097731579,0.437
1,5097731645,0.526
1,5097837563,0.324
1,5097888890,0.405
0,5097920390,0.350
1,5097957521,0.891
0,5097992051,0.359
1,5098030611,0.492
1,5098063066,0.464
0,5098098942,0.479
0,5098144373,0.432
1,5098181710,0.534
1,5098214114,0.571
1,5098263748,0.323
0,5098295440,0.359
1,5098332681,0.567
0,5098368487,0.450
1,5098419953,0.412
0,5098420018,0.483
1,5098495764,0.532
1,5098526853,0.325
1,5098602945,0.327
0,5098603024,1.165
1,5098686695,0.323
1,5098721965,0.322
1,5098760893,0.324
0,5098813218,0.527
1,5098878045,0.573
1,5098918199,0.323
1,5098949753,0.492
1,5098998874,0.333
0,5099037028,0.379
0,5099077114,0.350
1,5099077163,0.437
1,5099150518,0.322
1,5099187228,0.739
1,5099223908,0.323
0,5099266304,0.472
0,5099319859,0.523
1,5099319859,0.531
0,5099410998,0.521
1,5099457526,0.322
1,5099491270,0.326
1,5099527374,0.324
1,5099594977,0.334
1,5099638965,0.323
1,5099680100,0.322
1,5099728232,0.323
1,5099759443,0.322
0,5099795000,0.428
1,5099832335,0.691
0,5099876767,0.742
1,5099929781,0.329
0,5099979082,0.695
1,5100018611,0.325
1,5100059199,0.884
1,5100111557,0.546
1,5100188401,0.324
1,5100226219,0.326
0,5100261975,0.439
1,5100299154,0.539
1,5100340248,0.323
1,5100372110,0.401
0,5100417238,0.592
1,5100456306,0.611
0,5100556923,0.577
1,5100556956,0.615
1,5100639904,0.540
0,5100639935,0.604
1,5100717044,0.325
1,5100755925,0.334
1,5100793032,0.329
1,5100837076,0.829
1,5100901299,0.691
1,5100951678,0.324
1,5100986190,0.409
0,5101043502,0.725
0,5101084521,0.421
1,5101132152,0.331
0,5101193056,0.483
1,5101193123,0.572
0,5101284534,0.459
1,5101323920,0.471
1,5101362222,0.324
1,5101399328,0.328
1,5101440571,0.327
1,5101502908,0.327
1,5101545055,0.324
0,5101587598,0.430
1,5101653963,0.323
1,5101685098,0.409
0,5101685179,0.596
1,5101760169,0.330
1,5101816389,0.330
0,5101847533,0.400
1,5101884824,0.563
1,5101918337,0.329
1,5101974385,0.323
1,5102013230,0.326
1,5102052047,0.325
1,5102089636,0.329
0,5102138539,0.666
1,5102187797,0.330
1,5102239312,0.326
1,5102278832,0.330
1,5102332066,0.584
1,5102369154,0.326
0,5102429275,0.384
1,5102466289,0.529
1,5102519546,0.326
1,5102564977,0.438
1,5102608243,0.326
1,5102640941,0.325
1,5102674903,0.446
1,5102738294,0.322
1,5102777933,0.330
1,5102820764,0.325
1,5102879878,0.326
1,5102917758,0.325
0,5102951356,0.434
1,5102990256,0.593
1,5103022195,0.592
0,5103022211,0.592
1,5103114813,0.554
1,5103161086,0.328
1,5103198895,0.324
0,5103237015,0.324
0,5103285733,0.348
1,5103323130,0.579
1,5103358329,0.329
1,5103394418,0.324
1,5103425422,0.324
0,5103465393,0.417
1,5103502938,0.323
1,5103537328,0.659
0,5103537409,0.908
1,5103619999,0.837
1,5103676762,0.549
1,5103722486,0.793
1,5103762655,0.326
1,5103795197,0.396
0,5103795197,0.417
1,5103902146,0.328
1,5103961000,0.325
1,5104001133,0.324
0,5104049871,0.558
1,5104087108,0.812
0,5104141661,0.337
1,5104218215,0.326
1,5104265359,0.330
1,5104301079,0.332
1,5104364896,0.636
1,5104411549,0.327
1,5104465290,0.322
1,5104534804,0.691
1,5104571980,0.329
1,5104640546,0.326
1,5104679956,0.323
1,5104715733,0.579
1,5104758664,0.330
1,5104790138,0.645
1,5104822650,0.323
1,5104856217,0.327
1,5104898352,0.328
1,5104929186,0.328
0,5104960595,0.355
1,5104998440,0.324
0,5105046668,0.616
1,5105046718,0.700
0,5105121339,0.367
1,5105121387,0.424
1,5105208209,0.325
1,5105260014,0.324
1,5105291633,0.331
0,5105332792,0.882
1,5105380196,0.333
0,5105425372,0.463
1,5105425373,0.487
1,5105496686,0.387
1,5105531840,0.332
1,5105563662,0.326
1,5105600547,0.328
1,5105643770,0.336
0,5105679182,0.584
1,5105716375,0.330
0,5105780916,0.433
0,5105839539,0.462
1,5105880447,0.323
1,5105913382,0.326
1,5105968743,0.327
1,5106018967,0.562
0,5106068139,0.665
1,5106114539,0.538
1,5106167155,0.322
1,5106202051,0.334
1,5106237471,0.323
1,5106284178,0.333
1,5106318006,0.325
1,5106356834,0.326
0,5106399748,0.571
1,5106399798,0.621
1,5106539743,0.402
1,5106572952,0.330
1,5106617479,0.322
1,5106660484,0.325
0,5106699863,0.458
1,5106737217,0.724
0,5106770583,0.439
0,5106837689,0.405
1,5106837756,0.482
1,5106934443,0.333
1,5106984812,0.324
0,5107046644,0.521
1,5107123492,0.324
0,5107158086,0.473
1,5107195251,0.648
1,5107242135,0.330
1,5107278568,0.661
1,5107336147,0.322
0,5107371194,0.398
1,5107371227,0.460
1,5107447399,0.323
0,5107483420,0.366
1,5107523920,0.326
1,5107620182,0.335
0,5107662499,0.331
1,5107749218,0.322
1,5107810176,0.374
1,5107843264,0.330
1,5107903123,0.416
0,5107940981,0.384
1,5107978123,0.488
0,5108013842,0.526
1,5108051271,0.775
0,5108105796,0.433
1,5108143139,0.542
0,5108203511,0.725
0,5108287837,0.562
1,5108325225,0.712
1,5108385441,0.351
1,5108424892,0.326
0,5108461768,0.495
1,5108461850,0.617
0,5108551151,0.336
1,5108588486,0.627
1,5108635347,0.324
1,5108683757,0.322
1,5108718338,0.323
1,5108768589,0.730
1,5108816128,0.329
1,5108867650,0.628
0,5108990227,0.374
0,5109038373,0.531
1,5109075776,0.641
1,5109109818,0.322
1,5109141125,0.324
1,5109181437,0.329
1,5109221078,0.548
1,5109307326,0.485
1,5109358686,0.466
1,5109395437,0.325
1,5109435366,0.620
1,5109480520,0.645
1,5109522693,0.327
1,5109577776,0.330
1,5109613152,0.388
1,5109678540,0.330
1,5109733811,0.322
1,5109769541,0.559
0,5109769590,0.582
0,5109885794,0.409
1,5109923147,0.718
1,5110016255,0.332
1,5110062911,0.337
0,5110062959,0.521
0,5110169994,0.385
1,5110207367,0.896
1,5110260519,0.596
1,5110299667,0.324
1,5110381013,0.329
1,5110438378,0.354
0,5110472842,0.391
1,5110472908,0.448
1,5110572666,0.325
1,5110615683,0.798
1,5110648698,0.330
1,5110682767,0.324
0,5110723107,0.662
1,5110723107,0.682
1,5110795290,0.331
1,5110829060,0.322
1,5110870181,0.535
1,5110900872,0.324
1,5110936529,0.354
1,5110972207,0.322
1,5111003709,0.330
1,5111037191,0.323
1,5111071040,0.327
0,5111120043,0.561
1,5111157788,0.514
1,5111211364,0.322
1,5111246411,0.322
1,5111281337,0.329
0,5111313100,0.498
1,5111313150,0.560
1,5111385781,0.326
1,5111422767,0.323
1,5111455896,0.335
0,5111539029,0.551
1,5111539078,0.644
1,5111671614,0.323
1,5111709224,0.453
0,5111709303,0.583
1,5111800208,0.326
1,5111832597,0.323
0,5111863571,0.404
1,5111901049,0.917
1,5111937769,0.326
1,5111968953,0.323
1,5112002430,0.330
1,5112043633,0.342
1,5112076501,0.660
0,5112110470,0.381
1,5112110520,0.449
1,5112183757,0.330
0,5112241624,0.654
1,5112280187,0.325
1,5112340832,0.330
1,5112387604,0.541
0,5112387685,0.829
1,5112465307,0.325
1,5112504565,0.407
0,5112504628,0.465
1,5112603948,0.326
1,5112660741,0.322
1,5112707906,0.539
1,5112779145,0.323
1,5112815127,0.325
0,5112847678,0.437
1,5112927385,0.322
1,5112962682,0.738
1,5112999640,0.324
1,5113034144,0.326
1,5113074128,0.325
1,5113111765,0.415
0,5113144276,0.423
0,5113218537,0.492
1,5113255729,0.604
1,5113305602,0.554
1,5113345261,0.323
1,5113379071,0.340
1,5113410654,0.326
1,5113459085,0.332
0,5113492188,0.598
1,5113492238,0.604
1,5113578857,0.639
1,5113617764,0.330
0,5113663823,0.491
1,5113707439,0.543
1,5113771857,0.326
1,5113805361,0.337
0,5113845192,0.399
1,5113882411,0.542
0,5113937710,0.365
0,5113979846,0.382
1,5114017082,0.598
1,5114047556,0.326
0,5114081009,0.614
1,5114081025,0.619
1,5114161902,0.326
0,5114196948,0.338
1,5114239818,0.326
1,5114276312,0.624
1,5114328407,0.327
1,5114358967,0.326
1,5114415396,0.552
1,5114449616,0.335
0,5114480294,0.484
1,5114517531,0.588
1,5114562866,0.329
0,5114638656,0.787
0,5114699289,0.398
1,5114736309,0.479
0,5114775482,0.529
1,5114818355,0.323
1,5114859929,0.324
1,5114894438,0.325
1,5114925741,0.324
0,5114978026,0.436
1,5114978093,0.527
1,5115050931,0.322
0,5115085133,0.554
1,5115124821,0.323
0,5115177420,0.477
1,5115177470,0.554
1,5115297665,0.327
1,5115333745,0.329
1,5115365613,0.594
0,5115365692,0.816
1,5115440236,0.328
1,5115473998,0.323
1,5115512649,0.322
1,5115554051,0.739
0,5115554067,0.756
1,5115636164,0.556
1,5115681980,0.333
0,5115722875,0.372
1,5115773631,0.332
1,5115810560,0.323
1,5115845123,0.322
1,5115897388,0.322
1,5115940697,0.331
0,5115982600,0.411
1,5115982666,0.479
1,5116054465,0.330
1,5116099654,0.324
1,5116131783,0.330
1,5116192813,0.328
1,5116234254,0.322
0,5116287589,0.467
1,5116287654,0.532
1,5116365161,0.342
0,5116411586,0.412
0,5116471645,0.857
1,5116523510,0.324
1,5116562551,0.326
1,5116606079,0.322
1,5116642575,0.324
1,5116677994,0.455
0,5116716307,0.522
0,5116768229,0.517
1,5116768262,0.581
1,5116846909,0.322
1,5116885681,0.330
1,5116918664,0.334
0,5117000122,0.521
0,5117039881,0.363
1,5117087717,0.323
1,5117132734,0.323
1,5117171450,0.322
0,5117227353,0.406
1,5117264784,0.529
1,5117299494,0.324
1,5117360105,0.324
1,5117396802,0.342
1,5117446423,0.323
1,5117494751,0.323
1,5117576841,0.343
1,5117619936,0.326
1,5117688454,0.323
0,5117722746,0.572
1,5117760089,0.660
1,5117791410,0.467
1,5117838533,0.330
0,5117869326,0.331
1,5117869376,0.398
1,5117994774,0.670
1,5118045457,0.330
1,5118079437,0.324
1,5118139163,0.326
0,5118176749,0.533
1,5118238369,0.335
1,5118279072,0.334
1,5118315942,0.322
1,5118355775,0.323
1,5118408329,0.326
0,5118440132,0.388
1,5118440132,0.383
1,5118527028,0.327
1,5118557705,0.336
1,5118597449,0.323
1,5118635770,0.329
1,5118669437,0.326
1,5118704617,0.328
1,5118736721,0.554
0,5118736799,0.723
1,5118816930,0.334
0,5118855770,0.420
1,5118893178,0.612
1,5118928824,0.858
1,5118965165,0.440
0,5119022559,0.481
1,5119068071,0.322
1,5119105930,0.470
0,5119159766,0.597
1,5119212791,0.694
0,5119255157,0.668
1,5119328077,0.331
1,5119365396,0.323
1,5119402841,0.330
0,5119437825,0.445
1,5119437891,0.500
1,5119519088,0.326
1,5119563312,0.327
1,5119599231,0.327
1,5119653813,0.332
0,5119717631,0.481
1,5119717695,0.558
1,5119789426,0.793
0,5119857293,0.482
1,5119857342,0.600
1,5119934220,0.322
1,5119966490,0.325
1,5120012650,0.323
0,5120050217,0.459
1,5120093287,0.338
1,5120128791,0.322
1,5120177903,0.331
1,5120213661,0.641
0,5120246028,0.446
1,5120302024,0.330
0,5120345254,0.349
1,5120384206,0.475
1,5120417988,0.610
1,5120459292,0.405
0,5120493273,0.349
0,5120568999,0.401
1,5120606278,0.630
1,5120637227,0.324
0,5120674429,0.569
1,5120711897,0.737
0,5120744116,0.535
0,5120823015,0.439
0,5120889117,0.707
1,5120929543,0.439
0,5120929624,0.520
1,5121011334,0.662
0,5121050115,0.542
1,5121050148,0.324
1,5121129686,0.329
0,5121169152,0.446
0,5121231094,0.555
1,5121231160,0.687
1,5121347841,0.326
1,5121411192,0.324
1,5121445543,0.329
1,5121507256,0.408
0,5121507335,0.757
1,5121581102,0.492
0,5121624573,0.551
1,5121624621,0.606
1,5121737296,0.806
1,5121767879,0.346
1,5121807448,0.330
1,5121848061,0.324
1,5121880096,0.332
1,5121914718,0.589
1,5121975879,0.383
1,5122043147,0.330
0,5122078629,0.488
1,5122132860,0.326
1,5122166091,0.334
1,5122198723,0.324
1,5122244012,0.748
0,5122244044,0.829
1,5122323098,0.745
1,5122393775,0.325
1,5122439366,0.330
1,5122471264,0.328
1,5122502968,0.326
1,5122539314,0.620
1,5122572202,0.340
1,5122605744,0.334
1,5122639310,0.323
1,5122673251,0.734
1,5122711011,0.326
1,5122750669,0.780
0,5122794481,0.667
1,5122852613,0.407
0,5122852694,0.554
1,5122967407,0.323
1,5123004253,0.325
1,5123052216,0.322
1,5123084108,0.333
1,5123165454,0.324
0,5123208580,0.712
1,5123248634,0.482
1,5123281601,0.328
1,5123318624,0.326
1,5123358937,0.326
1,5123399906,0.331
1,5123439436,0.483
1,5123479362,0.567
1,5123520891,0.323
1,5123563399,0.329
1,5123600439,0.324
0,5123634064,0.558
1,5123671415,0.769
1,5123711501,0.322
1,5123758430,0.322
1,5123808079,0.372
0,5123808144,0.592
0,5123887294,0.505
1,5123887295,0.520
1,5123964911,0.325
1,5124002308,0.326
1,5124046789,0.324
1,5124110196,0.330
0,5124145633,0.604
1,5124197096,0.328
1,5124242756,0.325
1,5124276472,0.324
1,5124309827,0.534
1,5124340954,0.332
1,5124372028,0.332
1,5124407272,0.331
1,5124439984,0.376
0,5124440081,1.002
1,5124522191,0.322
1,5124613563,0.324
1,5124656290,0.437
1,5124690904,0.330
0,5124723297,0.546
1,5124764025,0.326
1,5124799553,0.330
1,5124835665,0.391
1,5124880266,0.324
0,5124956001,0.569
1,5124956034,0.636
1,5125039289,0.337
0,5125087511,0.388
1,5125125024,0.518
1,5125156501,0.326
